PRODUCT_ID,BROWSE_NODE_ID
49150,3446
49151,818
49152,3291
49153,10941
49154,2273
49155,2384
49156,796
49157,107
49158,530
49159,3821
49160,890
49161,2505
49162,8515
49163,709
49164,507
49165,507
49166,1010
49167,8413
49168,427
49169,834
49170,34820
49171,834
49172,1052
49173,1433
49174,1973
49175,24857
49176,2505
49177,13940
49178,374
49179,1339
49180,2667
49181,1991
49182,1045
49183,834
49184,5
49185,81
49186,419
49187,507
49188,1973
49189,3611
49190,43530
49191,136
49192,2181
49193,507
49194,872
49195,1472
49196,507
49197,636
49198,890
49199,1779
49200,16
49201,439
49202,796
49203,818
49204,1973
49205,796
49206,796
49207,3867
49208,6762
49209,11586
49210,507
49211,618
49212,10998
49213,803
49214,3743
49215,507
49216,782
49217,4501
49218,1777
49219,3456
49220,94902
49221,10848
49222,199
49223,340
49224,529
49225,1193
49226,10848
49227,800
49228,13940
49229,4867
49230,800
49231,2416
49232,1040
49233,3503
49234,800
49235,1453
49236,800
49237,1648
49238,10184
49239,781
49240,3562
49241,427
49242,17184
49243,3329
49244,2321
49245,17184
49246,763
49247,17184
49248,2321
49249,2321
49250,17374
49251,343836
49252,1248
49253,2321
49254,2321
49255,1045
49256,4
49257,11
49258,3937
49259,59693
49260,47643
49261,1045
49262,98
49263,2029
49264,1092
49265,9830
49266,1140
49267,3329
49268,106
49269,1045
49270,5471
49271,1045
49272,180
49273,125
49274,289
49275,2321
49276,1045
49277,85
49278,3329
49279,3175
49280,422
49281,1084
49282,507
49283,1295
49284,507
49285,3562
49286,1045
49287,1045
49288,8455
49289,265
49290,20
49291,4118
49292,1013
49293,89
49294,422
49295,11
49296,1045
49297,1045
49298,439
49299,876
49300,4962
49301,1045
49302,4544
49303,251
49304,117612
49305,800
49306,31156
49307,2594
49308,748
49309,422
49310,1045
49311,748
49312,1433
49313,1170
49314,886
49315,1011
49316,50671
49317,1045
49318,1045
49319,38474
49320,764
49321,1045
49322,427
49323,6
49324,1597
49325,2879
49326,4
49327,1045
49328,10624
49329,279
49330,1084
49331,1045
49332,1045
49333,1045
49334,1295
49335,1251
49336,11796
49337,4823
49338,1010
49339,35306
49340,439
49341,8082
49342,396
49343,12558
49344,206
49345,422
49346,1045
49347,1287
49348,651
49349,796
49350,31100
49351,289
49352,289
49353,1045
49354,1092
49355,4888
49356,1045
49357,1045
49358,8078
49359,21269
49360,1835
49361,1045
49362,721
49363,914
49364,1239
49365,1546
49366,1045
49367,1045
49368,1045
49369,1339
49370,1194
49371,1045
49372,1045
49373,1295
49374,796
49375,1045
49376,840
49377,1973
49378,1045
49379,1835
49380,1045
49381,1287
49382,1045
49383,1045
49384,3821
49385,1214
49386,507
49387,1045
49388,1045
49389,1045
49390,1045
49391,811
49392,1295
49393,82
49394,834
49395,322
49396,6754
49397,6
49398,3315
49399,1239
49400,818
49401,797
49402,31956
49403,515
49404,127
49405,422
49406,4907
49407,180
49408,1922
49409,25032
49410,911
49411,1433
49412,25106
49413,1295
49414,1313
49415,40163
49416,1812
49417,8198
49418,374
49419,8082
49420,30638
49421,41235
49422,1351
49423,40979
49424,2181
49425,15456
49426,3329
49427,3770
49428,834
49429,1973
49430,30348
49431,1833
49432,374
49433,834
49434,19
49435,11125
49436,1013
49437,13940
49438,340
49439,708
49440,1092
49441,2685
49442,40
49443,507
49444,834
49445,227
49446,924
49447,507
49448,2093
49449,1251
49450,1351
49451,13966
49452,781
49453,708
49454,5900
49455,2560
49456,834
49457,2560
49458,204
49459,708
49460,6
49461,2647
49462,2181
49463,1922
49464,708
49465,2505
49466,5932
49467,5747
49468,818
49469,507
49470,4840
49471,4281
49472,796
49473,1973
49474,818
49475,636
49476,180
49477,1599
49478,3821
49479,93
49480,2673
49481,324
49482,3626
49483,507
49484,3626
49485,2815
49486,4324
49487,13568
49488,5001
49489,1922
49490,562
49491,800
49492,95
49493,60239
49494,1602
49495,3329
49496,7308
49497,165
49498,60003
49499,1017
49500,3329
49501,3329
49502,4
49503,2321
49504,1045
49505,1295
49506,8269
49507,4052
49508,507
49509,4052
49510,374
49511,2321
49512,1045
49513,747
49514,2321
49515,3562
49516,1484
49517,10272
49518,1295
49519,5397
49520,3175
49521,2321
49522,3175
49523,1045
49524,8099
49525,3329
49526,2321
49527,3175
49528,3329
49529,2321
49530,507
49531,47773
49532,6018
49533,2321
49534,1287
49535,374
49536,2020
49537,1045
49538,507
49539,1045
49540,3562
49541,1045
49542,4244
49543,1045
49544,15772
49545,23743
49546,15199
49547,1084
49548,18349
49549,818
49550,1973
49551,816
49552,5
49553,1045
49554,796
49555,12455
49556,5398
49557,8078
49558,36096
49559,782
49560,6082
49561,1344
49562,1977
49563,2379
49564,1045
49565,3867
49566,1295
49567,1045
49568,646
49569,1296
49570,890
49571,1045
49572,507
49573,439
49574,12308
49575,251
49576,1045
49577,439
49578,427
49579,439
49580,439
49581,439
49582,3552
49583,422
49584,1433
49585,1295
49586,800
49587,1045
49588,3821
49589,3456
49590,1045
49591,11244
49592,507
49593,507
49594,507
49595,0
49596,1045
49597,92
49598,1232
49599,1670
49600,4
49601,100
49602,1045
49603,133348
49604,3343
49605,1045
49606,1295
49607,6762
49608,1045
49609,1045
49610,1045
49611,1149
49612,1045
49613,1045
49614,1045
49615,1045
49616,982
49617,1045
49618,1045
49619,3496
49620,5278
49621,1045
49622,422
49623,2632
49624,1045
49625,507
49626,1045
49627,1177
49628,8802
49629,748
49630,2511
49631,1045
49632,1045
49633,1045
49634,58476
49635,1045
49636,914
49637,3821
49638,1045
49639,3821
49640,1239
49641,6
49642,1045
49643,1045
49644,1045
49645,1045
49646,1045
49647,2651
49648,4281
49649,1295
49650,558
49651,507
49652,1045
49653,863
49654,5425
49655,31536
49656,279
49657,507
49658,427
49659,507
49660,507
49661,422
49662,1045
49663,1973
49664,11655
49665,1552
49666,1045
49667,289
49668,55
49669,890
49670,1765
49671,796
49672,1922
49673,1922
49674,1973
49675,7340
49676,5900
49677,507
49678,816
49679,439
49680,1313
49681,251
49682,13940
49683,95
49684,9643
49685,818
49686,532
49687,1045
49688,796
49689,1552
49690,1927
49691,89
49692,810
49693,1092
49694,796
49695,427
49696,427
49697,427
49698,796
49699,5338
49700,593
49701,1010
49702,1433
49703,19
49704,13940
49705,818
49706,1045
49707,19339
49708,11
49709,709
49710,507
49711,7731
49712,507
49713,1927
49714,3611
49715,2229
49716,374
49717,22663
49718,507
49719,1777
49720,781
49721,781
49722,1973
49723,8170
49724,1882
49725,2647
49726,1296
49727,1137
49728,507
49729,507
49730,1597
49731,70154
49732,11053
49733,7797
49734,1145
49735,5900
49736,3821
49737,764
49738,2827
49739,3478
49740,19337
49741,92
49742,2378
49743,9
49744,69153
49745,896
49746,630
49747,5061
49748,2174
49749,1239
49750,800
49751,5001
49752,13568
49753,800
49754,800
49755,14341
49756,781
49757,781
49758,800
49759,3
49760,1445
49761,2321
49762,1092
49763,2321
49764,4244
49765,2900
49766,2321
49767,14447
49768,283
49769,15772
49770,541826
49771,360
49772,2321
49773,15772
49774,2321
49775,8141
49776,2093
49777,1433
49778,1079
49779,95
49780,863
49781,455
49782,14702
49783,1045
49784,2827
49785,1348
49786,1045
49787,805
49788,1098
49789,422
49790,6062
49791,55
49792,3175
49793,22
49794,18704
49795,5397
49796,8559
49797,1010
49798,1295
49799,473
49800,1045
49801,1045
49802,3821
49803,422
49804,748
49805,962
49806,1045
49807,863
49808,1045
49809,796
49810,796
49811,3329
49812,27239
49813,2321
49814,1295
49815,374
49816,439
49817,2321
49818,36096
49819,1140
49820,1045
49821,1140
49822,5338
49823,1045
49824,5454
49825,1045
49826,1045
49827,555
49828,1010
49829,1045
49830,1045
49831,1045
49832,1045
49833,21931
49834,2396
49835,1045
49836,1295
49837,1045
49838,499
49839,748
49840,677
49841,1045
49842,1045
49843,24857
49844,1045
49845,35422
49846,2078
49847,1922
49848,422
49849,840
49850,1045
49851,44181
49852,507
49853,5112
49854,21710
49855,422
49856,515
49857,2378
49858,1295
49859,1045
49860,2541
49861,5061
49862,396
49863,1045
49864,507
49865,507
49866,507
49867,6
49868,1045
49869,3102
49870,1045
49871,1045
49872,3712
49873,748
49874,8078
49875,1083
49876,1045
49877,1876
49878,1045
49879,1084
49880,1045
49881,883
49882,1045
49883,1045
49884,1045
49885,1045
49886,1045
49887,8497
49888,1295
49889,1045
49890,4962
49891,4823
49892,1370
49893,6
49894,1045
49895,1045
49896,1045
49897,197
49898,1295
49899,1045
49900,1209
49901,6
49902,507
49903,818
49904,16700
49905,2650
49906,1295
49907,227
49908,2594
49909,1045
49910,5112
49911,708
49912,796
49913,863
49914,1348
49915,739
49916,44511
49917,507
49918,761
49919,507
49920,507
49921,21113
49922,1484
49923,507
49924,1973
49925,3315
49926,6667
49927,7943
49928,993
49929,1433
49930,1433
49931,5494
49932,530
49933,13581
49934,2900
49935,530
49936,782
49937,409
49938,781
49939,227
49940,507
49941,1483
49942,834
49943,328
49944,4533
49945,4320
49946,968
49947,2459
49948,1927
49949,7340
49950,3867
49951,2396
49952,1313
49953,1339
49954,781
49955,1392
49956,2560
49957,507
49958,507
49959,289
49960,2647
49961,409
49962,9677
49963,328
49964,465
49965,4501
49966,6
49967,720
49968,10601
49969,1079
49970,507
49971,30914
49972,180
49973,3478
49974,6
49975,651
49976,4962
49977,1973
49978,5097
49979,507
49980,21412
49981,4298
49982,449
49983,4
49984,1486
49985,4
49986,3780
49987,872
49988,4631
49989,1242
49990,38278
49991,28101
49992,3503
49993,14490
49994,834
49995,13940
49996,800
49997,781
49998,3442
49999,3547
50000,781
50001,419
50002,1040
50003,6493
50004,60239
50005,132
50006,17719
50007,2321
50008,4931
50009,439
50010,2321
50011,185
50012,534
50013,816
50014,1603
50015,1295
50016,2321
50017,2321
50018,2321
50019,1045
50020,2321
50021,818
50022,11
50023,4052
50024,1045
50025,6
50026,840
50027,1045
50028,1045
50029,2321
50030,1045
50031,11
50032,1045
50033,1240
50034,1045
50035,1045
50036,1295
50037,2321
50038,5970
50039,2321
50040,787
50041,1045
50042,9147
50043,396
50044,748
50045,1988
50046,1045
50047,1351
50048,11144
50049,1484
50050,289
50051,3821
50052,748
50053,11525
50054,396
50055,1045
50056,2321
50057,16180
50058,1602
50059,4003
50060,6311
50061,2321
50062,8618
50063,465
50064,7696
50065,2321
50066,1040
50067,1295
50068,1045
50069,1092
50070,748
50071,5460
50072,1672
50073,8618
50074,1045
50075,4835
50076,5932
50077,1045
50078,1045
50079,1045
50080,1083
50081,1045
50082,289
50083,1045
50084,1045
50085,1045
50086,5096
50087,507
50088,6828
50089,81
50090,2321
50091,2321
50092,1239
50093,11773
50094,593
50095,1045
50096,8452
50097,1045
50098,1973
50099,125
50100,1045
50101,1045
50102,1045
50103,1045
50104,3821
50105,1045
50106,1045
50107,834
50108,1045
50109,1045
50110,1045
50111,1658
50112,422
50113,1045
50114,1045
50115,796
50116,1699
50117,2815
50118,1084
50119,507
50120,1799
50121,507
50122,5097
50123,289
50124,4118
50125,1045
50126,1045
50127,1295
50128,3743
50129,1045
50130,1045
50131,289
50132,816
50133,1045
50134,1045
50135,1045
50136,2091
50137,507
50138,977
50139,427
50140,1045
50141,1045
50142,840
50143,1045
50144,1045
50145,1295
50146,1799
50147,840
50148,3821
50149,1045
50150,1045
50151,265
50152,1966
50153,836
50154,1295
50155,1045
50156,507
50157,324
50158,1295
50159,1295
50160,1045
50161,4320
50162,1053
50163,1295
50164,876
50165,2029
50166,507
50167,5494
50168,529
50169,1045
50170,8703
50171,1045
50172,422
50173,1045
50174,8082
50175,1045
50176,5931
50177,11904
50178,507
50179,529
50180,1045
50181,1930
50182,1045
50183,1672
50184,10848
50185,60366
50186,816
50187,8269
50188,834
50189,818
50190,367
50191,1563
50192,834
50193,796
50194,2093
50195,1196
50196,507
50197,709
50198,2385
50199,427
50200,1092
50201,507
50202,4501
50203,1433
50204,1433
50205,1013
50206,13940
50207,805
50208,5338
50209,507
50210,834
50211,1988
50212,8269
50213,8170
50214,289
50215,82059
50216,39404
50217,52056
50218,507
50219,1351
50220,2385
50221,92
50222,2459
50223,5338
50224,251
50225,13940
50226,1351
50227,5278
50228,2181
50229,834
50230,834
50231,708
50232,834
50233,419
50234,1922
50235,1052
50236,1471
50237,1454
50238,2375
50239,1552
50240,69
50241,1045
50242,1351
50243,1922
50244,465
50245,5398
50246,4835
50247,2541
50248,3867
50249,636
50250,10047
50251,3821
50252,1922
50253,158333
50254,30869
50255,5900
50256,93
50257,324
50258,92
50259,1658
50260,11244
50261,92
50262,93
50263,507
50264,227
50265,2273
50266,1164
50267,2378
50268,3611
50269,5001
50270,3503
50271,562
50272,4688
50273,130
50274,800
50275,1196
50276,800
50277,1040
50278,1648
50279,562
50280,7731
50281,219633
50282,1092
50283,4
50284,15529
50285,4
50286,2321
50287,11796
50288,2321
50289,1045
50290,2321
50291,569
50292,1295
50293,82104
50294,816
50295,1454
50296,3329
50297,1010
50298,962
50299,35276
50300,1740
50301,4052
50302,4052
50303,4052
50304,134
50305,702
50306,5
50307,2321
50308,5112
50309,58930
50310,748
50311,374
50312,31803
50313,2093
50314,4496
50315,2321
50316,3175
50317,993
50318,2465
50319,14770
50320,7731
50321,781
50322,1433
50323,92
50324,1295
50325,1426
50326,840
50327,1140
50328,5
50329,1013
50330,748
50331,100
50332,289
50333,796
50334,58
50335,3383
50336,1084
50337,17184
50338,8078
50339,6665
50340,396
50341,2667
50342,6098
50343,1045
50344,1295
50345,4026
50346,4240
50347,58930
50348,787
50349,44587
50350,11525
50351,12079
50352,1765
50353,1045
50354,2650
50355,10631
50356,618
50357,1045
50358,852
50359,15856
50360,646
50361,22
50362,1045
50363,1045
50364,1045
50365,29622
50366,507
50367,834
50368,2120
50369,1013
50370,1084
50371,1045
50372,1295
50373,66409
50374,5348
50375,4501
50376,2202
50377,2379
50378,1045
50379,796
50380,1777
50381,28101
50382,2229
50383,1117
50384,3562
50385,1339
50386,379
50387,1045
50388,1194
50389,507
50390,1045
50391,92
50392,2321
50393,1061
50394,988
50395,1045
50396,8006
50397,396
50398,26468
50399,1248
50400,439
50401,13568
50402,439
50403,439
50404,28262
50405,1045
50406,13568
50407,374
50408,29811
50409,1239
50410,3759
50411,289
50412,289
50413,149545
50414,1295
50415,1045
50416,796
50417,1045
50418,1045
50419,1295
50420,8078
50421,1239
50422,507
50423,1045
50424,1287
50425,289
50426,1083
50427,569
50428,1045
50429,1045
50430,1045
50431,1045
50432,1045
50433,1045
50434,4496
50435,1045
50436,1045
50437,4496
50438,1045
50439,1045
50440,14803
50441,422
50442,1045
50443,840
50444,1684
50445,409
50446,1045
50447,1
50448,36
50449,1045
50450,1045
50451,1882
50452,1045
50453,1045
50454,1045
50455,1045
50456,6542
50457,10748
50458,1045
50459,1922
50460,951
50461,2511
50462,1045
50463,530
50464,890
50465,872
50466,1045
50467,1045
50468,1045
50469,407
50470,374
50471,1295
50472,1045
50473,439
50474,4003
50475,593
50476,3329
50477,1045
50478,2877
50479,1765
50480,1061
50481,507
50482,858
50483,1045
50484,1539
50485,1876
50486,5041
50487,739
50488,3821
50489,324
50490,23817
50491,507
50492,507
50493,44018
50494,11273
50495,782
50496,834
50497,1539
50498,89
50499,507
50500,834
50501,980
50502,796
50503,23399
50504,427
50505,1922
50506,787
50507,1351
50508,1052
50509,1295
50510,1239
50511,302775
50512,4947
50513,80098
50514,311
50515,782
50516,1351
50517,6
50518,5001
50519,1882
50520,279
50521,95
50522,1287
50523,93
50524,4867
50525,26309
50526,1348
50527,863
50528,507
50529,1035
50530,800
50531,6
50532,4
50533,4320
50534,507
50535,4183
50536,4501
50537,4501
50538,1965
50539,3626
50540,507
50541,796
50542,507
50543,805
50544,4183
50545,1049
50546,816
50547,19247
50548,924
50549,2594
50550,4938
50551,507
50552,3626
50553,1687
50554,1646
50555,1248
50556,2877
50557,419
50558,1658
50559,3543
50560,507
50561,110
50562,1658
50563,1239
50564,25667
50565,2378
50566,1140
50567,1186
50568,4
50569,753
50570,13568
50571,562
50572,13520
50573,800
50574,13568
50575,53738
50576,5001
50577,1040
50578,800
50579,5001
50580,58093
50581,1648
50582,800
50583,800
50584,7731
50585,14786
50586,44268
50587,322
50588,38
50589,17184
50590,3329
50591,2321
50592,2321
50593,36
50594,1045
50595,3329
50596,2357
50597,2321
50598,13966
50599,1045
50600,2057
50601,289
50602,27173
50603,1045
50604,17184
50605,1287
50606,637
50607,55
50608,1295
50609,530
50610,1092
50611,2321
50612,4052
50613,4052
50614,558
50615,7784
50616,1045
50617,2321
50618,2378
50619,782
50620,1045
50621,8394
50622,2560
50623,3821
50624,3175
50625,3175
50626,3175
50627,44181
50628,4
50629,1045
50630,758
50631,1045
50632,15772
50633,2321
50634,787
50635,1295
50636,5397
50637,467
50638,6412
50639,2578
50640,3994
50641,38
50642,9826
50643,796
50644,1045
50645,215
50646,265
50647,206
50648,1045
50649,1295
50650,9787
50651,396
50652,748
50653,6354
50654,4240
50655,1239
50656,1213
50657,10422
50658,1045
50659,1045
50660,1045
50661,3291
50662,818
50663,1777
50664,1045
50665,4496
50666,5476
50667,427
50668,427
50669,134
50670,12604
50671,872
50672,1835
50673,237662
50674,3821
50675,430
50676,651
50677,277
50678,19
50679,651
50680,82
50681,1045
50682,1045
50683,876
50684,1045
50685,15199
50686,2594
50687,620
50688,529
50689,4
50690,1045
50691,834
50692,1840
50693,2614
50694,439
50695,439
50696,439
50697,1045
50698,1777
50699,2181
50700,422
50701,5278
50702,507
50703,2321
50704,3562
50705,1667
50706,2650
50707,796
50708,47797
50709,1045
50710,636
50711,3770
50712,1799
50713,22904
50714,875
50715,1045
50716,1045
50717,1045
50718,1045
50719,4496
50720,4
50721,1045
50722,21742
50723,1045
50724,1045
50725,1045
50726,1045
50727,1045
50728,1351
50729,1045
50730,1295
50731,1045
50732,1045
50733,19549
50734,5288
50735,1045
50736,1045
50737,1672
50738,8624
50739,1045
50740,1045
50741,2718
50742,507
50743,1045
50744,1045
50745,1045
50746,532
50747,160
50748,7339
50749,1045
50750,507
50751,1045
50752,739
50753,374
50754,507
50755,6
50756,6
50757,6
50758,15758
50759,1045
50760,1045
50761,1295
50762,4223
50763,1765
50764,251
50765,222
50766,4
50767,507
50768,419
50769,3421
50770,1836
50771,796
50772,422
50773,422
50774,422
50775,1092
50776,1232
50777,13940
50778,58420
50779,1972
50780,272
50781,818
50782,1239
50783,636
50784,1295
50785,1552
50786,4320
50787,175454
50788,1684
50789,530
50790,1687
50791,42987
50792,4631
50793,1313
50794,977
50795,1777
50796,2541
50797,1486
50798,21113
50799,21113
50800,507
50801,834
50802,1930
50803,787
50804,1045
50805,2637
50806,22
50807,1092
50808,507
50809,993
50810,1433
50811,2022
50812,1973
50813,2029
50814,805
50815,1008
50816,708
50817,48958
50818,240
50819,235
50820,5372
50821,3355
50822,701
50823,111203
50824,21710
50825,21710
50826,507
50827,1035
50828,507
50829,1052
50830,818
50831,3446
50832,2647
50833,6828
50834,2647
50835,507
50836,1882
50837,1045
50838,507
50839,93
50840,796
50841,796
50842,4840
50843,1296
50844,818
50845,1351
50846,1248
50847,92
50848,324
50849,324
50850,93
50851,324
50852,5747
50853,495
50854,4631
50855,2718
50856,1041
50857,5001
50858,1648
50859,3503
50860,800
50861,562
50862,675
50863,2877
50864,1092
50865,2321
50866,2321
50867,62271
50868,36
50869,15772
50870,2321
50871,3329
50872,15772
50873,396
50874,2827
50875,2321
50876,4052
50877,651
50878,1045
50879,816
50880,2321
50881,1045
50882,396
50883,3027
50884,427
50885,1045
50886,1045
50887,2813
50888,471
50889,2879
50890,618
50891,1092
50892,4994
50893,32559
50894,3175
50895,2321
50896,3175
50897,1973
50898,3175
50899,3175
50900,7731
50901,781
50902,240767
50903,1353
50904,11125
50905,3329
50906,143960
50907,692
50908,2321
50909,197
50910,413
50911,2091
50912,2321
50913,816
50914,1296
50915,47773
50916,374
50917,753
50918,4962
50919,862
50920,396
50921,818
50922,10183
50923,2321
50924,1602
50925,507
50926,7037
50927,341843
50928,1045
50929,1072
50930,15389
50931,1295
50932,8078
50933,1331
50934,787
50935,971
50936,64613
50937,279
50938,748
50939,796
50940,396
50941,4994
50942,1084
50943,1045
50944,1433
50945,1045
50946,1313
50947,328
50948,2321
50949,2321
50950,98111
50951,5372
50952,1552
50953,18855
50954,748
50955,1045
50956,280
50957,787
50958,2877
50959,4
50960,1171
50961,1045
50962,1045
50963,1084
50964,4957
50965,1045
50966,771
50967,2647
50968,863
50969,1045
50970,1045
50971,1973
50972,507
50973,422
50974,13932
50975,1045
50976,3686
50977,753
50978,7660
50979,11244
50980,876
50981,1358
50982,256
50983,1072
50984,1045
50985,1484
50986,449
50987,1239
50988,5970
50989,1045
50990,1045
50991,66
50992,5397
50993,8269
50994,796
50995,10848
50996,1045
50997,2968
50998,2385
50999,66
51000,890
51001,1045
51002,1339
51003,1045
51004,11168
51005,1045
51006,1045
51007,507
51008,1239
51009,44181
51010,1199
51011,7308
51012,1045
51013,1045
51014,1045
51015,534
51016,1045
51017,1045
51018,1045
51019,1546
51020,1799
51021,1045
51022,787
51023,127
51024,1045
51025,1045
51026,3821
51027,1313
51028,1045
51029,1045
51030,1045
51031,1045
51032,427
51033,1049
51034,6
51035,1045
51036,1045
51037,6
51038,1045
51039,758
51040,507
51041,507
51042,139903
51043,1045
51044,22663
51045,430
51046,2298
51047,796
51048,7308
51049,8269
51050,1239
51051,272
51052,3453
51053,4867
51054,3453
51055,459
51056,796
51057,5061
51058,3821
51059,413
51060,2808
51061,16410
51062,4710
51063,65759
51064,262520
51065,5112
51066,25416
51067,227
51068,5688
51069,3206
51070,8269
51071,3821
51072,1724
51073,834
51074,708
51075,1777
51076,1711
51077,38562
51078,13581
51079,2077
51080,374
51081,3535
51082,1433
51083,1433
51084,1922
51085,1236
51086,473
51087,1433
51088,439
51089,5278
51090,11053
51091,1052
51092,1295
51093,708
51094,11
51095,840
51096,1988
51097,4947
51098,30530
51099,1973
51100,328
51101,74372
51102,4845
51103,2181
51104,11
51105,199530
51106,507
51107,4183
51108,2647
51109,1765
51110,988
51111,2647
51112,1072
51113,4501
51114,1927
51115,8703
51116,2650
51117,4501
51118,532
51119,1052
51120,1052
51121,796
51122,4835
51123,324
51124,1351
51125,507
51126,11655
51127,2120
51128,1472
51129,328
51130,1013
51131,92
51132,89
51133,74
51134,21269
51135,896
51136,1239
51137,800
51138,1199
51139,800
51140,1648
51141,4368
51142,800
51143,800
51144,800
51145,781
51146,2174
51147,36
51148,11688
51149,2321
51150,3562
51151,5290
51152,2321
51153,95
51154,2321
51155,1045
51156,6852
51157,2321
51158,2431
51159,3770
51160,3562
51161,3329
51162,2321
51163,1984
51164,1045
51165,3821
51166,1045
51167,911
51168,4052
51169,1973
51170,7848
51171,5112
51172,3711
51173,2392
51174,1045
51175,1045
51176,1092
51177,10389
51178,1045
51179,255
51180,1010
51181,52468
51182,1045
51183,1765
51184,989
51185,3175
51186,3175
51187,3175
51188,2321
51189,2321
51190,3175
51191,2321
51192,2321
51193,47118
51194,3821
51195,781
51196,251
51197,1287
51198,2321
51199,74
51200,2321
51201,2321
51202,3329
51203,507
51204,10941
51205,1236
51206,1433
51207,439
51208,22948
51209,427
51210,1295
51211,96138
51212,422
51213,422
51214,1084
51215,796
51216,2321
51217,2396
51218,2321
51219,17184
51220,2321
51221,1045
51222,4957
51223,1045
51224,58420
51225,4962
51226,99
51227,507
51228,2321
51229,1045
51230,1084
51231,1045
51232,4994
51233,1084
51234,1813
51235,17643
51236,3741
51237,507
51238,1045
51239,748
51240,1045
51241,5097
51242,739
51243,1045
51244,1045
51245,6082
51246,2321
51247,2321
51248,1045
51249,21269
51250,1239
51251,379
51252,1045
51253,534
51254,1045
51255,3821
51256,1045
51257,4
51258,507
51259,1988
51260,507
51261,26553
51262,1045
51263,396
51264,18608
51265,1045
51266,5747
51267,1045
51268,1534
51269,289
51270,396
51271,58476
51272,1045
51273,507
51274,1922
51275,1045
51276,1295
51277,1295
51278,1424
51279,1045
51280,1045
51281,1045
51282,1045
51283,4
51284,1045
51285,701
51286,1045
51287,1090
51288,152197
51289,439
51290,5097
51291,91675
51292,1045
51293,1045
51294,1045
51295,1045
51296,1045
51297,1149
51298,29423
51299,1045
51300,1045
51301,1045
51302,1045
51303,1045
51304,796
51305,1045
51306,1295
51307,19247
51308,529
51309,2888
51310,8078
51311,883
51312,6
51313,1045
51314,13838
51315,422
51316,1045
51317,1045
51318,1045
51319,1045
51320,1045
51321,1045
51322,1045
51323,427
51324,3821
51325,5900
51326,17397
51327,701
51328,110
51329,1045
51330,379
51331,10631
51332,8269
51333,1295
51334,1295
51335,579
51336,289
51337,787
51338,1295
51339,25242
51340,1973
51341,2957
51342,507
51343,422
51344,22663
51345,4320
51346,430
51347,1552
51348,110
51349,2516
51350,1045
51351,818
51352,1295
51353,459
51354,507
51355,328
51356,507
51357,11751
51358,466
51359,908
51360,160
51361,1433
51362,92
51363,53
51364,1552
51365,9643
51366,988
51367,2718
51368,6
51369,13940
51370,8269
51371,1799
51372,427
51373,289
51374,810
51375,427
51376,289
51377,427
51378,834
51379,1973
51380,1433
51381,773
51382,507
51383,2077
51384,3994
51385,834
51386,466
51387,781
51388,507
51389,55
51390,4947
51391,78279
51392,3315
51393,328
51394,319
51395,816
51396,1251
51397,1052
51398,11125
51399,1973
51400,92
51401,6
51402,834
51403,25667
51404,5931
51405,1083
51406,1454
51407,507
51408,1879
51409,834
51410,204
51411,11
51412,2560
51413,4867
51414,2181
51415,3068
51416,328
51417,3867
51418,5372
51419,507
51420,19
51421,11655
51422,636
51423,962
51424,563
51425,1251
51426,630
51427,2505
51428,1251
51429,1351
51430,651
51431,465
51432,1688
51433,1239
51434,796
51435,872
51436,465
51437,507
51438,1973
51439,11655
51440,534
51441,3821
51442,465
51443,563
51444,1973
51445,5747
51446,4962
51447,1777
51448,427
51449,7646
51450,2273
51451,872
51452,1137
51453,130
51454,4867
51455,2541
51456,800
51457,3503
51458,24857
51459,562
51460,800
51461,800
51462,3853
51463,11053
51464,7731
51465,781
51466,13568
51467,394
51468,301
51469,134
51470,3329
51471,29165
51472,2321
51473,3329
51474,3329
51475,2321
51476,95
51477,2321
51478,1092
51479,2321
51480,7731
51481,1197
51482,3562
51483,2321
51484,2321
51485,17184
51486,1045
51487,1930
51488,2415
51489,1092
51490,7731
51491,2321
51492,4052
51493,14702
51494,1092
51495,367
51496,1010
51497,1433
51498,1045
51499,16813
51500,289
51501,800
51502,95
51503,2321
51504,3175
51505,2321
51506,3175
51507,1734
51508,2321
51509,3175
51510,1045
51511,1045
51512,1084
51513,3329
51514,1922
51515,593
51516,800
51517,2321
51518,782
51519,507
51520,23925
51521,1627
51522,824
51523,1140
51524,1084
51525,1045
51526,709
51527,1045
51528,5112
51529,1084
51530,1045
51531,1045
51532,5476
51533,1092
51534,2807
51535,88304
51536,1287
51537,1040
51538,1045
51539,449
51540,92
51541,534
51542,1539
51543,5239
51544,367
51545,422
51546,1045
51547,215
51548,1084
51549,796
51550,1084
51551,62271
51552,4708
51553,840
51554,818
51555,2205
51556,1846
51557,840
51558,117603
51559,1045
51560,1045
51561,2321
51562,4501
51563,11
51564,7696
51565,1045
51566,5722
51567,1602
51568,569
51569,530
51570,1597
51571,6
51572,6
51573,143960
51574,1194
51575,1922
51576,3976
51577,392
51578,439
51579,374
51580,1045
51581,1045
51582,507
51583,17184
51584,836
51585,935
51586,1045
51587,256
51588,4003
51589,507
51590,1045
51591,1711
51592,1045
51593,5278
51594,834
51595,1779
51596,8269
51597,507
51598,10595
51599,1045
51600,439
51601,439
51602,439
51603,8141
51604,495
51605,507
51606,2936
51607,1433
51608,977
51609,1045
51610,68137
51611,1236
51612,289
51613,89216
51614,7339
51615,439
51616,1084
